Product ID,Name,Manufacturer,Website,Lead Time,Description,Category,Applicable Uses,Default Image URL,Attachments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,Accent Pillows,Arcadia Furniture,https://arcadiacontract.com/product/accent-pillows/,varies,"Bring a room to life while adding a touch of coziness and warmth with accent pillows.  Available in square, rectangular and bolster shapes in a variety of sizes, these versatile pieces can be mixed and matched for a layered look or arranged in any combination to create the ideal mix of texture and color.

FEATURES:
ï Square, rectangle and bolster pillows.
ï Upholstered on both sides, with concealed zipper enclosure.
ï Starting COM list price = $161.",Throw Pillows,Accessories,https://arcadiacontract.com/app/uploads/2025/02/Pillow-18x18-1-600x600.jpg,https://arcadiacontract.com/app/uploads/2025/02/Bolster-Pillow-768x768.jpg,https://arcadiacontract.com/app/uploads/2025/02/Pillow-16x16-1-768x768.jpg,https://arcadiacontract.com/app/uploads/2025/02/Pillow-18x18-1-768x768.jpg,https://arcadiacontract.com/app/uploads/2025/02/Pillow-10x18-1-768x768.jpg,https://arcadiacontract.com/app/uploads/2025/02/5104b_02-aspect-ratio-1200-520-1.jpg,https://arcadiacontract.com/app/uploads/2025/02/Lineup-Modular-Occasional-Tables-with-Laris-Lounge-1-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2025/02/5104b_03-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2025/02/5104b_03-aspect-ratio-796-750-1024x965.jpg,https://arcadiacontract.com/app/uploads/2025/02/Lineup-Meeting-Spaces-Planters-Occasional-Table-1-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2025/02/Lineup-Meeting-Spaces-Planters-Occasional-Table-1-aspect-ratio-796-750-1024x965.jpg,https://arcadiacontract.com/app/uploads/2025/02/5120b_05-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2025/02/Pillows-Price-List-2.pdf*Accent Pillows Price List,https://arcadiacontract.com/app/uploads/2025/02/Pillow_Revit.zip*Accent Pillows Revit,https://arcadiacontract.com/app/uploads/2025/02/Pillow-Images.zip*Accent Pillows All Images,,,,,,,,,,,,,,,,,,,,,,,
new,Achella Lounge,Arcadia Furniture,https://arcadiacontract.com/product/achella-lounge/,varies,"Designed by Chris Panichella

Savvy design and superior comfort set the stage for Achella, an expressive lounge collection featuring straight and tapered lines beautifully counterbalanced with fluid contours. Combining metal, wood and upholstered elements, Achella lounge, love seat and sofa models deliver stellar form and aesthetic brilliance - not to mention a variety of options to realize a purpose beyond simply waiting.

FEATURES:
ï Lounge, love seat and sofa models.
ï Standard base configuration includes maple wood platform with fixed metal legs or casters.
ï Wood platform available in all standard and custom wood finishes on maple.
ï Signature metal leg available in polished aluminum, metallic silver and satin black finish options.
ï Multi-functional accessories to include rotating tablet, cup holder and power units, available on select models.
ï Tablet affixed to right or left arm, and is offered in maple veneer, laminate and CorianÆ.
ï Maximum weight capacity is 350 lbs. for lounge chairs, 700 lbs. for love seats and 1000 lbs. for sofas.
ï Accompanying modular seating and occasional tables offered.
ï Starting COM list price = $2,354.",Lounge Seating,"Lounge, Education",https://arcadiacontract.com/app/uploads/2019/07/2701o_02-copy-600x600.jpg,https://arcadiacontract.com/app/uploads/2019/07/2701o_01-768x768.jpg,https://arcadiacontract.com/app/uploads/2019/07/2701o_06-768x768.jpg,https://arcadiacontract.com/app/uploads/2019/07/2701o_07-1-768x768.jpg,https://arcadiacontract.com/app/uploads/2019/07/2701o_03-768x768.jpg,https://arcadiacontract.com/app/uploads/2019/07/2701o_08-768x768.jpg,https://arcadiacontract.com/app/uploads/2019/07/2701o_04-768x768.jpg,https://arcadiacontract.com/app/uploads/2019/07/Achella-Lounge_13-768x768.jpg,https://arcadiacontract.com/app/uploads/2019/07/2701o_05-768x768.jpg,https://arcadiacontract.com/app/uploads/2019/07/2701o_02-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/04/2701b_01-aspect-ratio-1200-520.jpg,https://arcadiacontract.com/app/uploads/2020/02/2701b_03-scaled-aspect-ratio-1108x750-1-1024x693.jpg,https://arcadiacontract.com/app/uploads/2020/02/2701b_04-scaled-aspect-ratio-1108x750-2-1024x693.jpg,https://arcadiacontract.com/app/uploads/2020/04/2701b_04-scaled-aspect-ratio-796-750-1024x965.jpg,https://arcadiacontract.com/app/uploads/2019/07/Achella-Lounge-Brochure.pdf*Achella Lounge Brochure,https://arcadiacontract.com/app/uploads/2009/07/Achella-Lounge-Price-List-4.pdf*Achella Lounge Price List,https://arcadiacontract.com/app/uploads/2020/04/2701_2D.dwg*Achella Lounge 2D,https://arcadiacontract.com/app/uploads/2019/07/2701_3D.zip*Achella Lounge 3D,https://arcadiacontract.com/app/uploads/2019/07/Achella-Lounge_Revit-1.zip*Achella Lounge Revit,https://arcadiacontract.com/app/uploads/2019/07/Achella_Lounge.zip*Achella Lounge All Images,,,,,,,,,,,,,,,,,,
new,Achella Modular,Arcadia Furniture,https://arcadiacontract.com/product/achella-modular/,varies,"Designed by Chris Panichella

Versatile in every way imaginable, the Achella Modular Collection embodies creative freedom in the realm of public seating. Arm and armless lounge seats, tables and benches align together to form configurations of curvilinear descent, classic straight-line arrangements, or a combination of both to create inspired arrangements of limitless potential.

FEATURES:
ï Arm and armless lounge chairs available individually or in modular combinations.
ï Two back heights: 29 1/2"" and 32 1/2"".
ï Straight, 30-degree inside wedge and 30-degree outside wedge models.
ï Tables available in 12"" and 22"" wide straights, 30-degree narrow, 30-degree wide and 90-degree dimensions. Finish options include maple veneer, laminate and CorianÆ.
ï Benches offered in 22"" wide straight, 30-degree and 90-degree options.
ï All models feature signature metal leg, with three finish choices.
ï Power units available on select models.
ï Maximum weight capacity is 350 lbs.
ï Lounge starting COM list price = $1,703.
ï Bench starting COM list price = $1,416.
ï Table starting list price = $1,428.",Modular Seating,"Modular, Education",https://arcadiacontract.com/app/uploads/2019/06/2751o_08-copy-600x600.jpg,https://arcadiacontract.com/app/uploads/2020/01/2751o_05-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/01/2751o_11-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/01/2751o_09-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/01/2751o_02-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/01/2751o_10-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/01/2751o_08-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/04/2751b_04-aspect-ratio-1200-520.png,https://arcadiacontract.com/app/uploads/2020/02/2751b_03-aspect-ratio-1108x750-1-1024x693.jpg,https://arcadiacontract.com/app/uploads/2020/03/2751b_03-aspect-ratio-1108x750-1-1024x693.png,https://arcadiacontract.com/app/uploads/2020/02/2751b_06-aspect-ratio-1108x750-1-1024x693.jpg,https://arcadiacontract.com/app/uploads/2020/04/2751b_06-aspect-ratio-796-750-1024x965.jpg,https://arcadiacontract.com/app/uploads/2020/02/2751b_02-aspect-ratio-1108x750-1-1024x693.jpg,https://arcadiacontract.com/app/uploads/2019/10/2751_Brochure.pdf*Achella Modular Brochure,https://arcadiacontract.com/app/uploads/2009/06/Achella-Modular-Price-List-4.pdf*Achella Modular Price List,https://arcadiacontract.com/app/uploads/2019/06/Achella-Modular_2D.zip*Achella Modular 2D,https://arcadiacontract.com/app/uploads/2019/06/Achella-Modular_3D.zip*Achella Modular 3D,https://arcadiacontract.com/app/uploads/2019/06/Achella-Modular_Revit-2.zip*Achella Modular Revit,https://arcadiacontract.com/app/uploads/2019/06/Achella-Modular.zip*Achella Modular All Images,,,,,,,,,,,,,,,,,,,
new,Achella Occasional Tables,Arcadia Furniture,https://arcadiacontract.com/product/achella-occasional-tables/,varies,"Designed by Chris Panichella

Accentuated by a distinctively slender, metal leg design, Achella occasional tables achieve a sophisticated balance between simplicity and substance. Ideal as a complement to Achella lounge and modular seating, or equally appealing by themselves, tables are offered in round, square and rectangle shapes with three fixed leg finishes.

FEATURES:
ï Round, square and rectangle table shape options.
ï Available in multiple sizes as well as custom dimension options.
ï Maple veneer, laminate and CorianÆ selections, in all standard and custom finishes.
ï Signature metal legs available in three finishes.
ï Optional power units available for added functionality.
ï Accompanying lounge and modular seating offered.
ï Starting list price = $1,789",Occasional Tables,Occasional,https://arcadiacontract.com/app/uploads/2019/04/320o_01-copy-1-600x600.jpg,https://arcadiacontract.com/app/uploads/2019/04/320o_01-copy-1-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/01/320o_02-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/04/320b_01-aspect-ratio-1200-520.jpg,https://arcadiacontract.com/app/uploads/2020/04/320b_03-aspect-ratio-1108-750-1-1024x693.jpg,https://arcadiacontract.com/app/uploads/2020/04/320b_02-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2020/04/320b_02-aspect-ratio-796-750-1024x965.jpg,https://arcadiacontract.com/app/uploads/2019/10/320_Brochure.pdf*Achella Occasional Tables Brochure,https://arcadiacontract.com/app/uploads/2009/04/Achella-Occasional-Tables-Price-List-4.pdf*Achella Occasional Tables Price List,https://arcadiacontract.com/app/uploads/2020/04/320_2D.dwg*Achella Occasional Tables 2D,https://arcadiacontract.com/app/uploads/2019/04/320_3D.zip*Achella Occasional Tables 3D,https://arcadiacontract.com/app/uploads/2019/04/Achella-Tables_Revit.zip*Achella Occasional Tables Revit,https://arcadiacontract.com/app/uploads/2019/07/Achella-Occasional-Tables.zip*Achella Occasional Tables All Images,,,,,,,,,,,,,,,,,,,,,,,,,
new,Achellita Kids,Arcadia Furniture,https://arcadiacontract.com/product/achellita-kids/,varies,"Designed by Chris Panichella

Achellita makes it easy to create kid-friendly zones anywhere one is needed. Designed for little ones, the collection includes lounge chairs and connecting tables that are modular in form to build functional and playful configurations, bringing joy and comfort to the forefront of the waiting experience.

FEATURES:
","Modular Seating,Childrens Furniture","Lounge, Modular, Children's Furniture",https://arcadiacontract.com/app/uploads/2025/07/Achellita-600x600.jpg,https://arcadiacontract.com/app/uploads/2025/07/Achellita-Flipside-Kids-aspect-ratio-1000-1000.jpg,https://arcadiacontract.com/app/uploads/2025/07/Achellita.jpg,https://arcadiacontract.com/app/uploads/2025/07/Achellita-Connecting-Table.jpg,https://arcadiacontract.com/app/uploads/2025/07/Achellita-Kids-Modular-Price-List-2.pdf*Achellita Kids Price List,https://arcadiacontract.com/app/uploads/2025/07/Achellita_2D-1.zip*Achellita Kids 2D,https://arcadiacontract.com/app/uploads/2025/07/Achellita_3D-1.zip*Achellita Kids 3D,https://arcadiacontract.com/app/uploads/2025/07/Achellita-Images.zip*Achellita Kids All Images,https://arcadiacontract.com/app/uploads/2019/08/Achellita-Kids-Modular-Presentation-7.2.25.pdf*Achellita Kids Presentation Sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,AllSorts Benches,Arcadia Furniture,https://arcadiacontract.com/product/allsorts/,varies,"Designed by Rainlight

From its bold stature and relaxed seated style to its use of mixed materials and varied upholstery combinations, there are reasons aplenty to love AllSorts. With table and technology options providing multipurpose functionality, this fun-spirited seating collection is designed to support individual work as well as offer a friendly atmosphere for group dynamics of all kinds.

FEATURES:
ï Select models available with or without back.
ï Features ash wood platform with solid wood edge.
ï Seating models with tables also offered, with ash veneer or laminate table finish selections.
ï Metal legs finished in matte black as standard.
ï Charcoal grey, metallic silver, satin black and premium colors also available. Upcharge applies.
ï Various power units offered, with multiple placement locations.
ï Maximum weight capacity is 500 lbs. for single seat bench and 48"" wide narrow bench.
ï Maximum weight capacity is 750 lbs. for two-seat bench and 60"" wide narrow bench.
ï Corresponding children's seating collection, SmallSorts, also available.
ï Starting COM list price = $1,614.",Bench Seating,"Benches, Lounge",https://arcadiacontract.com/app/uploads/2020/03/7801o_05-600x600.jpg,https://arcadiacontract.com/app/uploads/2020/03/7801o_01-1-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/03/7801o_04-1-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/03/7801o_06-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/03/7801o_05-2-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/03/7801o_02-1-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/03/7801o_03-1-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/04/7801b_04-aspect-ratio-1200-520.jpg,https://arcadiacontract.com/app/uploads/2020/03/7801b_02-scaled-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2020/03/7801b_06-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2020/04/7801b_06-aspect-ratio-796-750-1024x965.jpg,https://arcadiacontract.com/app/uploads/2020/03/AllSorts-SmallSorts-Benches-Brochure.pdf*AllSorts Benches Brochure,https://arcadiacontract.com/app/uploads/2018/03/AllSorts-Benches-Price-List-4.pdf*AllSorts Benches Price List,https://arcadiacontract.com/app/uploads/2020/03/7801_2D.zip*AllSorts Benches 2D,https://arcadiacontract.com/app/uploads/2020/03/7801_3D.zip*AllSorts Benches 3D,https://arcadiacontract.com/app/uploads/2020/03/AllSorts_Revit-1.zip*AllSorts Benches Revit,https://arcadiacontract.com/app/uploads/2019/07/AllSorts-Benches.zip*AllSorts Benches All Images,,,,,,,,,,,,,,,,,,,,,
new,Archetype Lounge,Arcadia Furniture,https://arcadiacontract.com/product/archetype-lounge/,varies,"Designed by Qdesign

A study in contrasts, Archetype is both structured and softly contoured, substantial in form yet compact in size, and while it may convey simplicity, its subtle nuances make it anything but.

FEATURES:
ï Single lounge, 2-seat and 3-seat models.
ï Arms offered in 4 1/2"" and 8"" widths.
ï Low-profile black feet with adjustable glides as standard.
ï Accessories include power technology for convenient connectivity and pillows to add aesthetic versatility.
ï Maximum weight capacity is 350 lbs. per seat.
ï Accompanying modular seating and occasional tables available.
ï Starting COM list price = $1,904.",Lounge Seating,"Lounge, Modular",https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge-Chair_01-600x600.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_09-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_03-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_07-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_08-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_14-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_12-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_15-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_10-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_13-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_05-1-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge-Chair_01-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_16-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_06-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_11-768x768.jpg,https://arcadiacontract.com/app/uploads/2022/05/Archetype-Modular_02-1-aspect-ratio-1200-520.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Brochure-1.pdf*Archetype Lounge Brochure,https://arcadiacontract.com/app/uploads/2022/12/Archetype-Lounge-Modular-Price-List-3.pdf*Archetype Lounge Price List,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_2D.zip*Archetype Lounge 2D,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_3D.zip*Archetype Lounge 3D,https://arcadiacontract.com/app/uploads/2021/12/Archetype_Revit.zip*Archetype Lounge Revit,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_Images-3.zip*Archetype Lounge All Images,https://arcadiacontract.com/app/uploads/2022/12/Archetype-Lounge-Modular-EIP.pdf*Archetype Lounge EIP,,,,,,,,,,,,,,,
new,Archetype Modular,Arcadia Furniture,https://arcadiacontract.com/product/archetype-modular/,varies,"Designed by Qdesign

Inspired by familiar architectural forms, Archetype is a modular lounge collection with a robust presence that effortlessly radiates comfort. Arm and armless seating models, together with beautifully imagined adjoining table options, provide the building blocks to create welcoming arrangements for any space.

FEATURES:
ï Arm and armless lounge units available in modular configurations with corner unit and connecting tables.
ï Arms offered in 4 1/2"" and 8"" widths and are positionable at seat ends or atop connecting tables.
ï Connecting inline and end tables offered in walnut or white oak veneer and laminate, in single and
two-tone combinations.
ï Accessories include power technology for convenient connectivity and pillows to add aesthetic versatility.
ï Modular arrangements can stand-alone or connect more permanently with ganging brackets.
ï Seating and table units feature low-profile black feet with adjustable glides as standard.
ï Maximum weight capacity is 350 lbs. per seat.
ï Accompanying lounge seating and occasional tables available.
ï Lounge starting COM list price = $1,904.
ï Table starting list price = $2,871.",Modular Seating,"Modular, Occasional",https://arcadiacontract.com/app/uploads/2021/12/Archetype-Lounge_03-600x600.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_12-2-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_21-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_26-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_16-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_38-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_09-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_23-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_11-2-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_14-2-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_17-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_22-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_19-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_24-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_18-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_10-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_15-2-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_25-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_13-1-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_20-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_37-768x768.jpg,https://arcadiacontract.com/app/uploads/2022/08/Archetype-Modular_04-2-aspect-ratio-1200-520.jpg,https://arcadiacontract.com/app/uploads/2022/08/Archetype-Modular_03-1-aspect-ratio-1108-750-1-1024x693.jpg,https://arcadiacontract.com/app/uploads/2022/07/Archetype-Modular_05-1-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2022/07/Archetype-Modular_05-2-aspect-ratio-796-750-1024x965.jpg,https://arcadiacontract.com/app/uploads/2022/05/Archetype-Modular_02-1-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2022/05/Archetype-Modular_02-1-aspect-ratio-796-750-1024x965.jpg,https://arcadiacontract.com/app/uploads/2022/05/Archetype-Modular_01-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2022/05/Archetype-Modular_02-aspect-ratio-1108-750-2-1024x694.jpg,https://arcadiacontract.com/app/uploads/2022/05/Archetype_01-aspect-ratio-1108-750-1-1024x693.jpg,https://arcadiacontract.com/app/uploads/2022/05/Archetype_01-aspect-ratio-796-750-1-1024x965.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Brochure-1.pdf*Archetype Modular Brochure,https://arcadiacontract.com/app/uploads/2022/12/Archetype-Lounge-Modular-Price-List-3.pdf*Archetype Modular Price List,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_2D.zip*Archetype Modular 2D,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular_3D.zip*Archetype Modular 3D,https://arcadiacontract.com/app/uploads/2021/12/Archetype_Revit.zip*Archetype Modular Revit,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Modular-Images-8.zip*Archetype Modular All Images,https://arcadiacontract.com/app/uploads/2022/12/Archetype-Lounge-Modular-EIP.pdf*Archetype Modular EIP
new,Archetype Occasional Tables,Arcadia Furniture,https://arcadiacontract.com/product/archetype-occasional-tables/,varies,"Designed by Qdesign

Archetype occasional tables draw upon the structured form of their lounge and modular counterparts to further celebrate the beauty of contrast. Choose between single and multitone finishes or a split top to create a stunning statement piece worthy of conversation. Whatever the combination, its depth of craftsmanship and limitless appeal is undeniable.

FEATURES:
ï Square tables offered in 36"" and 42"" sizes.
ï Open interior offers room for storage or accessory display.
ï Tables available in walnut or white oak veneer and laminate, in all standard and custom finishes.
ï Tops available in single-tone and split finish options.
ï Low-profile black feet with adjustable glides as standard.
ï Accompanying lounge and modular seating available.
ï Starting list price = $3,889.",Occasional Tables,Occasional,https://arcadiacontract.com/app/uploads/2021/12/Archetype_Occasional_Table_03-600x600.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype_Occasional_Table_03-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Tables_12-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype_Occasional_Table_02-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype_Occasional_Table_01-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Tables_10-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Occasional-Tables_09-768x768.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Tables_11-768x768.jpg,https://arcadiacontract.com/app/uploads/2022/09/Archetype-Occasional-Table_01-aspect-ratio-1200-520-1.jpg,https://arcadiacontract.com/app/uploads/2022/08/Archetype-Modular_04-2-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2022/07/Archetype-Modular-Configuration-and-Archetype-Occasional-Table-Close-Up-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2022/07/Archetype-Modular-Configuration-and-Archetype-Occasional-Table-Close-Up-aspect-ratio-796-750-1024x965.jpg,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Brochure-1.pdf*Archetype Occasional Tables Brochure,https://arcadiacontract.com/app/uploads/2022/12/Archetype-Occasional-Tables-Price-List-3.pdf*Archetype Occasional Tables Price List,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Occasional-Tables_2D.zip*Archetype Occasional Tables 2D,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Occasional-Tables_3D.zip*Archetype Occasional Tables 3D,https://arcadiacontract.com/app/uploads/2022/12/Archetype-Occasional-Tables_Revit.zip*Archetype Occasional Tables Revit,https://arcadiacontract.com/app/uploads/2021/12/Archetype-Tables_Images-5.zip*Archetype Occasional Tables All Images,,,,,,,,,,,,,,,,,,,,
new,Avelina Meeting Tables,Arcadia Furniture,https://arcadiacontract.com/product/avelina-meeting-tables/,varies,"Designed by Ramsey Madsen & Jim Contois

Beautifully structured, with an emphasis on subtle details and expert craftsmanship, Avelina is more than a pretty face. Concealed wire management, tech-friendly options and adjustable glides are among its true strengths, followed by its broad range of flexibility in sizes and finish selections. Well-suited for casual meeting spaces, co-working stations, collaborative areas and more, Avelina is the winning combination of style and substance for today's evolving workspaces.

FEATURES:
ï Available in 29"" and 42"" table heights, in various lengths.
ï Depth options include: 20"", 30"", 36"" and 42"".
ï Offered in maple, walnut and white oak veneer as well as laminate, Fenix, CorianÆ and Formica ColorcoreÆ finish options.
ï Fenix offered in five standard colorways.
ï Panel bases feature adjustable glides as standard for leveling purposes.
ï End panel bases, center panel bases and underside of tables feature removable panels for wire management accessibility.
ï Select technology options for top surface and/or side-mount placement available on all sizes.
ï Starting list price = $7,730.",Conference Tables,"Meeting, Occasional",https://arcadiacontract.com/app/uploads/2020/01/AMTo_02-600x600.jpg,https://arcadiacontract.com/app/uploads/2020/01/AMTo_16-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/01/AMTo_03-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/01/AMTo_05-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/01/AMTo_01-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/01/AMTo_04-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/01/AMTo_02-768x768.jpg,https://arcadiacontract.com/app/uploads/2020/04/AMTb_05-aspect-ratio-1200-520.jpg,https://arcadiacontract.com/app/uploads/2020/04/AMTb_06-aspect-ratio-1108-750-1024x693.jpg,https://arcadiacontract.com/app/uploads/2020/03/AMTb_02-scaled-aspect-ratio-1108x750-1-1024x693.jpg,https://arcadiacontract.com/app/uploads/2020/04/AMTb_02-scaled-aspect-ratio-796-750-1024x965.jpg,https://arcadiacontract.com/app/uploads/2020/03/AMTb_04-scaled-aspect-ratio-1108x750-2-1024x693.jpg,https://arcadiacontract.com/app/uploads/2020/04/AMTb_04-scaled-aspect-ratio-796-750-1024x965.jpg,https://arcadiacontract.com/app/uploads/2020/04/AMTb_05-aspect-ratio-1108-750.jpg,https://arcadiacontract.com/app/uploads/2019/10/AMT_Brochure.pdf*Avelina Meeting Tables Brochure,https://arcadiacontract.com/app/uploads/2014/03/Avelina-Meeting-Tables-Price-List-5.pdf*Avelina Meeting Tables Price List,https://arcadiacontract.com/app/uploads/2019/03/Avelina_Meeting_Tables_2D.zip*Avelina Meeting Tables 2D,https://arcadiacontract.com/app/uploads/2019/03/Avelina_Meeting_Tables_3D.zip*Avelina Meeting Tables 3D,https://arcadiacontract.com/app/uploads/2014/03/Avelina-Meeting-Tables_Revit.zip*Avelina Meeting Tables Revit,https://arcadiacontract.com/app/uploads/2019/07/Avelina-Meeting-Tables.zip*Avelina Meeting Tables All Images,https://arcadiacontract.com/app/uploads/2014/03/Avelina-Meeting-Tables-EIP.pdf*Avelina Meeting Tables EIP,,,,,,,,,,,,,,,,,
